target,transformed_text
0,common hearin r u wat r u ur day let ask u something different u smile today gud evng common hearin r u wat r u ur day let ask u someth differ u smile today gud evng
0,hi dear call urgnt know whats problem want work problem least tell wating reply hi dear call urgnt know what problem want work problem least tell wate repli
0,oh yah never cancel leh haha oh yah never cancel leh haha
0,go 4 e normal pilates intro go 4 e normal pilat intro
0,ok let u noe leave house ok let u noe leav hous
0,oh yes like torture watching england oh ye like tortur watch england
0,wan na art wan na art
0,hopeing pissed remember gone sisters something hope piss rememb gone sister someth
1,got takes 2 take part wrc rally oz u lucozade energy text rally le 61200 25p see packs itcould u got take 2 take part wrc ralli oz u lucozad energi text ralli le 61200 25p see pack itcould u
1,hi sexychat girls waiting text text great night chatting send stop stop service hi sexychat girl wait text text great night chat send stop stop servic
0,good morning boytoy yummy lips sexy buns think crave need good morn boytoy yummi lip sexi bun think crave need
0,match lt gt 2 match lt gt 2
0,free call sir free call sir
0,hey want anything buy hey want anyth buy
0,hey babe going ever figure going new years hey babe go ever figur go new year
0,k congratulation k congratul
0,g wants know fuck g want know fuck
0,cancelled yeah baby well sounds important understand darlin give ring later fone love kate x cancel yeah babi well sound import understand darlin give ring later fone love kate x
0,tomarrow want got court lt decimal gt come bus stand 9 tomarrow want got court lt decim gt come bu stand 9
0,ìï go home liao ask dad pick 6 ìï go home liao ask dad pick 6
0,omg make wedding chapel frontierville get good stuff omg make wed chapel frontiervil get good stuff
0,eatin lor goin back work soon e mountain deer show huh watch b4 liao nice eatin lor goin back work soon e mountain deer show huh watch b4 liao nice
0,check mailed varma kept copy regarding allah check mail varma kept copi regard allah
0,wrong phone phone answer one assume people well wrong phone phone answer one assum peopl well
0,anyway think secure anything lem know want drive south chill anyway think secur anyth lem know want drive south chill
0,already back home probably alreadi back home probabl
1,great news call freefone 08006344447 claim guaranteed cash gift speak live operator great news call freefon 08006344447 claim guarante cash gift speak live oper
1,hi amy sending free phone number couple days give access adult parties hi ami send free phone number coupl day give access adult parti
0,bus way calicut bu way calicut
0,hi probably much fun get message thought id txt u cos im bored james farting night hi probabl much fun get messag thought id txt u co im bore jame fart night
0,hi baby im sat bloody bus mo wont home wan na somethin later call later ortxt back jess xx hi babi im sat bloodi bu mo wont home wan na somethin later call later ortxt back jess xx
1,welcome select o2 service added benefits call specially trained advisors free mobile dialling 402 welcom select o2 servic ad benefit call special train advisor free mobil diall 402
0,lost 4 pounds since doc visit last week woot woot gon na celebrate stuffing face lost 4 pound sinc doc visit last week woot woot gon na celebr stuf face
0,u coming back 4 dinner rite dad ask confirm wif u u come back 4 dinner rite dad ask confirm wif u
0,masters buy bb cos sale bf master buy bb co sale bf
0,ahhhh woken bad dream u tho dont like u right didnt know anything comedy night guess im ahhhh woken bad dream u tho dont like u right didnt know anyth comedi night guess im
0,vivek got call number vivek got call number
0,u call lunch u call lunch
0,mean left early check cos working mean left earli check co work
0,want lt gt rs da want lt gt rs da
0,bit ur smile hppnss drop ur tear sorrow part ur heart life heart like mine wil care u forevr goodfriend bit ur smile hppnss drop ur tear sorrow part ur heart life heart like mine wil care u forevr goodfriend
0,yup ok yup ok
0,want see pretty pussy want see pretti pussi
1,dear voucher holder next meal us use following link pc 2 enjoy 2 4 1 dining experiencehttp dear voucher holder next meal us use follow link pc 2 enjoy 2 4 1 dine experiencehttp
0,people game mall iouri kaila peopl game mall iouri kaila
1,urgent trying contact todays draw shows prize guaranteed call 09058094507 land line claim valid 12hrs urgent tri contact today draw show prize guarante call 09058094507 land line claim valid 12hr
1,donate unicef asian tsunami disaster support fund texting donate added next bill donat unicef asian tsunami disast support fund text donat ad next bill
0,future planned tomorrow result today best present enjoy future futur plan tomorrow result today best present enjoy futur
0,cme want go hos 2morow wil cme got dear didnt say time cme want go ho 2morow wil cme got dear didnt say time
0,supposed meet discuss abt trip thought xuhui told afternoon thought go lesson suppos meet discuss abt trip thought xuhui told afternoon thought go lesson
0,hey come online use msn hey come onlin use msn
0,fine hope good take care fine hope good take care
0,oops shower u called hey parking garage collapsed university hospital see crazy stuff like happen oop shower u call hey park garag collaps univers hospit see crazi stuff like happen
0,aiyo u poor thing u dun wan 2 eat u bathe already aiyo u poor thing u dun wan 2 eat u bath alreadi
0,yar tot u knew dis would happen long ago already yar tot u knew di would happen long ago alreadi
0,gorgeous keep pix cumming thank gorgeou keep pix cum thank
0,boy late 2 home father boy late 2 home father
0,jade paul didnåõt u txt u remember barmed want 2 talk 2 u txt jade paul didnåõt u txt u rememb barm want 2 talk 2 u txt
0,spending new years brother family lets plan meet next week ready spoiled spend new year brother famili let plan meet next week readi spoil
0,u today u today
0,said okay sorry said okay sorri
0,slept thinkthis time lt gt pm dangerous slept thinkthi time lt gt pm danger
0,networking job network job
1,goldviking inviting friend reply see stop send stop frnd 62468 goldvik invit friend repli see stop send stop frnd 62468
0,dont let studying stress l8r dont let studi stress l8r
0,u haf 2 keep busy u haf 2 keep busi
0,rushing working school rush go hungry rush work school rush go hungri
0,channel channel
0,telling coulda real valentine u never pick nothing tell coulda real valentin u never pick noth
1,phony award todays voda numbers ending xxxx selected receive award match please call 08712300220 quoting claim code 3100 standard rates app phoni award today voda number end xxxx select receiv award match pleas call 08712300220 quot claim code 3100 standard rate app
0,made eta taunton planned hope still okday good see made eta taunton plan hope still okday good see
0,hungry buy smth home hungri buy smth home
0,kate kate
0,drive read need write drive read need write
0,looked addie goes back monday sucks look addi goe back monday suck
0,happy new year hope good semester happi new year hope good semest
0,esplanade lor else esplanad lor els
0,talk talk
0,hmph go head big baller hmph go head big baller
0,well like actually called someone punto woulda worse well like actual call someon punto woulda wors
0,nope since ayo travelled forgotten guy nope sinc ayo travel forgotten guy
0,still around looking pick later still around look pick later
1,cds 4u congratulations ur awarded cd gift vouchers gift guaranteed freeentry 2 wkly draw xt music 87066 tncs cd 4u congratul ur award cd gift voucher gift guarante freeentri 2 wkli draw xt music 87066 tnc
0,someone year lt gt toyota camry like mr olayiwola mileage lt gt clean need know much sell raise dough soon landing sell holla back someon year lt gt toyota camri like mr olayiwola mileag lt gt clean need know much sell rais dough soon land sell holla back
0,guess pub im im happy pig clover whatever saying guess pub im im happi pig clover whatev say
0,ill b soon ill b soon
0,oh come tomorrow oh come tomorrow
